Date,Open,High,Low,Close,Volume,return_1d,log_return_1d,log_return_cum,dow_sin,dow_cos,month_sin,month_cos,is_month_end,is_quarter_end,week_of_year,return_lag1d,return_lag5d,return_lag10d,return_lag21d,roll5d_mean,roll5d_std,roll5d_skew,roll5d_kurt,roll5d_close_ma,roll10d_mean,roll10d_std,roll10d_skew,roll10d_kurt,roll10d_close_ma,roll21d_mean,roll21d_std,roll21d_skew,roll21d_kurt,roll21d_close_ma,roll63d_mean,roll63d_std,roll63d_skew,roll63d_kurt,roll63d_close_ma,volatility_ann,rsi_14,bb_upper,bb_lower,bb_width,bb_pct,atr_14,ma_cross_50_200,target_5d
2010-11-04,6209.60009765625,6290.14990234375,6199.35009765625,6281.7998046875,0,0.019689928526499534,0.019498589440667992,0.18282465547032592,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384,0,0,44,0.019689928526499534,0.049117290408968284,0.02955007861796277,0.015412652872764943,0.009589826960475601,0.008091798459927997,0.28232601548192604,-2.1617896488967303,6139.3099609375,0.00291218899334966,0.009874758892753617,0.4082788951450249,-0.5965727549483272,6095.074951171875,0.0007283373536803828,0.011502285261833882,0.5586142591173634,-0.4775146230951487,6098.1904529389885,0.002285957917572673,0.009243760267196224,0.3355032364835107,-0.33429798000083966,5834.477779327877,0.18259311787041546,65.34771288407839,6250.768741515159,5943.401229187967,0.050412207319670214,1.1009575245522663,93.34284319196429,0.08849605281751621,-0.033453772625312794
2010-11-08,6335.25,6335.89990234375,6265.35009765625,6273.2001953125,0,-0.0013689722121649206,-0.0013699101106928303,0.1814547453596331,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,45,-0.0013689722121649206,0.04245808061342471,0.034149141087652435,0.024982500123261087,0.008316292687919957,0.009391859916258247,0.25034429279886616,-2.6828429523230266,6190.4099609375,0.0033579002713754608,0.009531082086490018,0.3730215923055176,-0.3076495603877701,6115.789990234375,0.0011750256854356122,0.011212723170641288,0.5297803729019429,-0.34220276432230073,6105.471423921131,0.0021279350118338087,0.009219393984875434,0.38492946056752175,-0.2816295461217148,5846.970641121032,0.177996462175971,63.905553161285525,6278.305384404501,5932.8395862986235,0.05658204843767162,0.9852223024102776,89.09640066964286,0.09031482744443788,-0.02416630952883181
2010-11-09,6281.0,6310.89990234375,6243.5498046875,6301.5498046875,0,0.0045191622285836175,0.004508981475751922,0.18596372683538503,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384,0,0,45,0.0045191622285836175,0.030077401226715317,0.032059681984614175,0.03245698793891072,0.005926789248043394,0.008253971202587529,1.4262769304580394,2.1839819548640342,6227.2099609375,0.003155649676764103,0.00947756421568447,0.4544488570287175,-0.1629177867857499,6135.364990234375,0.0015210184197513364,0.011197421080391207,0.43331677714875566,-0.3985521434424087,6114.904738653274,0.002273310816729122,0.009182934428068614,0.34746585792459944,-0.26610952763054985,5860.31746031746,0.17775354902392393,69.9035270871162,6307.35256228459,5920.36237912166,0.06329722029297234,0.9850054139625373,85.41427176339286,0.09178424415682715,-0.04964645508987042
2010-11-10,6303.2001953125,6307.64990234375,6269.25,6275.7001953125,0,-0.004102103478698438,-0.004110540185239915,0.18185318665014513,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384,0,0,45,-0.004102103478698438,0.02560879152026474,0.031848108403896846,0.022792293721398016,0.005057275844533902,0.009180229850920114,1.0665927447587544,1.1996632998863757,6258.55,0.0031351474447900104,0.009494742614248429,0.4549621283157655,-0.17884191042271777,6154.735009765625,0.001073163329253782,0.011226995673004649,0.5531719750563433,-0.3328014955676322,6121.564267113095,0.0023250561151691765,0.009136784522338662,0.3491161052833856,-0.23385024392348552,5873.890477740575,0.1782230311270112,71.92360448234096,6329.214531743839,5916.980438959286,0.06732443730820069,0.8701845932492843,83.06068638392857,0.09391613151047475,-0.04412262887124929
2010-11-11,6286.35009765625,6296.5498046875,6179.5,6194.25,0,-0.012978662583871925,-0.013063621326274108,0.16878956532387102,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384,0,0,45,-0.012978662583871925,0.00547845142439729,0.030203005431176377,0.016967952078227544,0.0010926998588426135,0.012082914959757888,0.7753405011957212,1.1388609267718692,6265.3,0.0029755875472966746,0.009776639866949979,0.30903979390555303,-0.05130114629775103,6172.89501953125,0.0008012192550366731,0.011506970725079526,0.5113719176564399,-0.4417954311213016,6126.485700334822,0.002129853762064267,0.009333142944663033,0.3182894312427075,-0.3150689134161166,5886.236506386409,0.18266749729356613,57.34190053307937,6323.473205109671,5918.756775359079,0.06611808966116074,0.6807067971287818,82.03567940848214,0.09675016932285985,-0.04906973327077535
2010-11-12,6182.2998046875,6202.5,6056.75,6071.64990234375,0,-0.019792565307543253,-0.01999106166251395,0.14879850366135705,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384,0,0,45,-0.019792565307543253,-0.033453772625312794,0.014020359118342318,-0.026027046077367944,-0.006805230361793775,0.009719169916199687,-0.4126324984985146,-1.1251701581193732,6223.27001953125,0.0013922982993409111,0.012072708552789926,-0.26848529067253324,-0.08796416651115584,6181.289990234375,-0.0012557973224628805,0.011157243730480411,0.37440213056626315,-0.2621855482314935,6118.759509858631,0.0017084048768833216,0.009721264778777512,0.21822824019380724,-0.2379622234569596,5896.0706302703375,0.1771157533667144,50.38954581179662,6317.524280106138,5914.135680831363,0.06595811207358919,0.39047762330311575,86.74996512276786,0.09967603421350466,-0.010153731413260814
2010-11-15,6079.89990234375,6128.75,6039.39990234375,6121.60009765625,0,0.008226791089060992,0.0081931355022444,0.15699163916360145,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,46,0.008226791089060992,-0.02416630952883181,0.017265715966488848,-0.009024905358877455,-0.004892621239206329,0.01177886836160777,-0.23333489735286939,-1.924445506602794,6192.95,0.0017118357243568131,0.012220127332044315,-0.3365938521539389,-0.22288020739751296,6191.67998046875,-0.000431708405272103,0.011186981479836837,0.17914789487543262,-0.3871699417205632,6116.104747953869,0.0019371657007581232,0.009701263334340713,0.16056982656090033,-0.2380705929868951,5907.234126984127,0.17758782550280164,51.08369854031074,6318.91650622136,5918.638474247391,0.06541797485082862,0.5070516171171198,87.04282924107143,0.09991427519915605,-0.030523081330939728
2010-11-16,6143.4501953125,6144.0498046875,5970.60009765625,5988.7001953125,0,-0.021709994155716394,-0.021949123410368025,0.13504251575323342,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384,0,0,46,-0.021709994155716394,-0.04964645508987042,-0.021062290212377266,-0.01219758822007222,-0.010184242216430318,0.012424721620546341,0.8331326424067604,-0.4522820290155683,6130.380078125,-0.002128726484193463,0.013076358348680763,-0.160073121249099,-0.5413031912224098,6178.79501953125,-0.0005844090148356078,0.011467778247972044,0.07036298053565264,-0.28054272535670227,6112.583333333333,0.0016009287950402749,0.010153041643914739,0.02612694681390668,-0.18223901715484636,5916.353972904266,0.18204533600742018,44.43384101615799,6322.144328055442,5906.685652413308,0.06794741218999413,0.19740722172290648,96.17494419642857,0.10290847272752768,-0.02053036406944131
2010-11-18,6075.9501953125,6076.2001953125,5906.75,5998.7998046875,0,0.0016864443110551353,0.0016850238606307781,0.1367275396138642,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384,0,0,46,0.0016864443110551353,-0.04412262887124929,-0.019643764555074328,-0.012697666726188772,-0.00902512940725618,0.013367560900503837,0.4866690288833264,-2.375447599581392,6075.0,-0.0019839267813611403,0.013113430614648166,-0.19752812083961022,-0.5704666292469648,6166.775,-0.0006085224323791773,0.011462180697705953,0.07708572281324443,-0.2736036561433499,6108.909505208333,0.0014382453182521836,0.010066544264279128,0.05886593662157787,-0.09627984498132858,5924.6023840525795,0.18195647765168863,49.110860200829926,6323.606490105923,5902.373490362827,0.06890785039988997,0.22891443543948792,101.53208705357143,0.1032255626166106,-0.03318160484901689
2010-11-19,6011.2998046875,6013.25,5863.9501953125,5890.2998046875,0,-0.018086951312363708,-0.018252519672628757,0.11847501994123544,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384,0,0,46,-0.018086951312363708,-0.04906973327077535,-0.04386010799651008,-0.022729912969229327,-0.01006290907652711,0.013948271565273552,0.6907286840717883,-2.574166303278003,6014.2099609375,-0.004485104608842249,0.013635425597932148,0.2482364879576117,-0.8227174963176971,6139.75498046875,-0.001094867612918134,0.011997414677155644,0.03906584422556798,-0.5129887220245574,6102.385695684524,0.000972639056347232,0.010289268989032672,0.06496991107432026,-0.1286739866112009,5930.159520709325,0.19045305366882065,44.35293558118257,6334.461966458262,5882.337984713613,0.07401676110793322,0.017609815659775614,104.83921595982143,0.10519914146454032,-0.023487702487554385
2010-11-22,5920.89990234375,6020.25,5905.14990234375,6010.0,0,0.020321579424062985,0.020117851552952617,0.13859287149418806,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,47,0.020321579424062985,-0.010153731413260814,-0.04326782341657598,0.004663897609249457,-0.0020411264334337957,0.01780998479205292,-0.01079991565779258,-2.056322659596313,6001.87998046875,-0.004423178397613786,0.013757313223692277,0.28330371441795404,-0.737532500371904,6112.575,0.00022157406367725346,0.012749445994700443,-0.0494616186338425,-0.7080732215187469,6103.714262462798,0.0013193558236564928,0.010561317400396383,0.05783268041320295,-0.25166411445267733,5937.768252418155,0.20239118073495535,49.59561987344979,6334.138467061194,5873.5114841106815,0.07546530000334663,0.29631029214800053,107.29638671875,0.10354521313760924,-0.029950083194675514
2010-11-23,5971.5498046875,5973.35009765625,5824.9501953125,5934.75,0,-0.012520798668885225,-0.01259984437184087,0.1259930271223472,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384,0,0,47,-0.012520798668885225,-0.030523081330939728,-0.053951760628554335,-0.027329345242973035,-0.006199722408250849,0.01724136767993312,1.0404791684969785,0.03313505458726832,5964.5099609375,-0.0055461718237285905,0.013937548330097374,0.5458266715060538,-0.6950705889712994,6078.72998046875,-0.0013195113530705786,0.012213961387261467,0.07419138086981056,-0.6278466940470068,6095.773786272322,0.0010825211737302413,0.010704819550701346,0.08746366463313346,-0.3482127832499271,5943.978569878473,0.19389062612183589,40.145552713899,6339.294279392354,5855.22569131077,0.07939116738412667,0.16428314219766488,112.32139369419643,0.10493344038949622,-0.012140326835586968
2010-11-24,5946.7998046875,5976.64990234375,5833.60009765625,5865.75,0,-0.01162643750789838,-0.01169455300758192,0.11429847411476528,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384,0,0,47,-0.01162643750789838,-0.02053036406944131,-0.06915755936155954,-0.033019808794302996,-0.004148808327693629,0.015412473247821763,1.212032204774041,0.7687353446328302,5939.919921875,-0.0071665252720619745,0.01357587038918213,0.9712336156259789,0.21288502048801305,6035.15,-0.00159891754910063,0.01238810207454924,0.11610434119973635,-0.7457280389179236,6086.235700334822,0.0010072285415005547,0.010778662579167597,0.08647166180109715,-0.3923723107452332,5949.703171502976,0.19665502383204375,37.274493831764694,6348.396680601673,5822.118309632701,0.08648415804775031,0.08290610592064612,119.41779436383929,0.10555056640042287,0.01622126792716183
2010-11-25,5883.9501953125,5907.10009765625,5780.35009765625,5799.75,0,-0.011251758087201136,-0.011315537992575984,0.1029829361221893,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384,0,0,47,-0.011251758087201136,-0.03318160484901689,-0.07584017408416044,-0.0501244414290396,-0.006748920698334981,0.015278275596802882,2.0392354406062556,4.405265716506446,5900.1099609375,-0.007887025052795583,0.013586849744344657,1.1624122291018264,0.5538307959057188,5987.55498046875,-0.0024487759021692723,0.012414594726397202,0.30070274066939706,-0.693693483096371,6071.661900111607,0.0009513602413747252,0.010834006466909941,0.08555520315606228,-0.42460594504312316,5955.058725508433,0.1970755816422057,32.30835100544243,6363.65545820364,5778.634532030735,0.0963608885380628,0.03609352593145473,123.93565150669643,0.10587016479697409,0.03654471232596235
2010-11-26,5828.5498046875,5838.5,5690.35009765625,5751.9501953125,0,-0.008241700881503555,-0.00827585146692871,0.09470708465526059,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384,0,0,47,-0.008241700881503555,-0.023487702487554385,-0.07140490046212211,-0.05426665647607698,-0.004753587057194972,0.01399816744578402,2.1633697782041326,4.721765753866545,5872.4400390625,-0.007408248066861041,0.013468003798128843,1.0679683740075756,0.47054315726601664,5943.325,-0.0026568870260468775,0.01247671118898318,0.34600471030661983,-0.7201754055626389,6055.945242745535,0.000774875614266194,0.010893098773543962,0.12416122606890269,-0.46730286110784663,5959.408730158731,0.19806164991615896,21.996709174878248,6383.03483987511,5733.1851796561405,0.10726937265441157,0.028875933627535606,125.257080078125,0.10553707285419661,0.04187268686214951
2010-11-29,5789.9501953125,5843.14990234375,5754.7001953125,5830.0,0,0.01356927686041276,0.013478038654212304,0.1081851233094729,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,48,0.01356927686041276,-0.029950083194675514,-0.03979970950737288,-0.03037760476833229,-0.006081549636943035,0.011054196735146352,2.120800988715461,4.551921471507245,5836.4400390625,-0.004061338035188417,0.01413575389715559,0.563314404241287,-0.978608753242919,5919.160009765625,-0.0014689793591157803,0.012779735024100812,0.14215719938032564,-0.9537819076075726,6047.247628348215,0.0011906062859915955,0.010869797289612912,0.06481603901132467,-0.4734466199939049,5966.096028645833,0.20287200417043674,28.178206719871994,6389.673424671506,5710.776575328495,0.11221018215735962,0.1756134599635884,126.73207310267857,0.10320857356547496,0.02783018867924536
2010-11-30,5811.60009765625,5892.25,5768.35009765625,5862.7001953125,0,0.005608952883790819,0.005593281281109418,0.11377840459058232,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384,1,0,48,0.005608952883790819,-0.012140326835586968,-0.042292847983139925,-0.020876128717642994,-0.002442924506352977,0.011362180780406881,0.8140402683866782,-1.7672994608763577,5822.030078125,-0.004321323457301915,0.013907390011686512,0.6130799086122929,-0.7653379800064474,5893.27001953125,-0.00100462457511265,0.012854081446164187,0.029538160842480125,-1.0221536124180233,6041.295247395833,0.0012595915251509375,0.010883944302224158,0.04602772574397645,-0.48837430308829355,5973.19523499504,0.20405221703231957,28.48459197606877,6391.978797512678,5692.971202487322,0.11568233133365977,0.2428142326822941,130.77134486607142,0.10167358274179408,0.019419312873277805
2010-12-01,5871.0,5971.0,5865.5498046875,5960.89990234375,0,0.016749911092121872,0.016611178361988586,0.13038958295257091,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,0,0,48,0.016749911092121872,0.01622126792716183,-0.00464212467849201,-0.009438870519504206,0.0032182217675611247,0.012585904108028182,-0.2283887473181886,-2.751415070683029,5841.06005859375,-0.00046529328006625315,0.013822204705899779,0.3186610596825481,-1.5950313855855127,5890.489990234375,-0.0004516047127363069,0.013364904832547155,0.010533262603453757,-1.1959752673201491,6038.590471540178,0.0015615583937057126,0.011043152710818231,0.004684965994458617,-0.5779724625937749,5982.060314360119,0.2121612868977907,35.588702737138576,6384.083443924927,5685.201565840697,0.11581164543197774,0.3944848838530411,135.76419503348214,0.0989608932657914,-0.009595817404811635
2010-12-02,6023.0498046875,6029.5,5980.60009765625,6011.7001953125,0,0.00852225231106063,0.00848614292930173,0.13887572588187264,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,0,0,48,0.00852225231106063,0.03654471232596235,0.0021504952732243066,-0.01730261505903785,0.007178557951936666,0.009640013433606891,-1.2109674543456912,1.631878672629103,5883.45009765625,0.000214818626800842,0.014104210997399036,0.15395737724763053,-1.8468033940242436,5891.780029296875,-0.0008311454625378788,0.012968014346079951,0.004206828895300489,-1.0858716581779924,6033.550013950893,0.001493505038475391,0.01098600731848826,0.010416145292299096,-0.5404706781591152,5990.629363529266,0.2058608457482727,41.40173151172878,6376.553260419853,5682.001768877021,0.11519647086328068,0.47469256124280695,132.30350167410714,0.09717205064473076,-0.04078716292334239
2010-12-03,6013.35009765625,6025.39990234375,5964.25,5992.7998046875,0,-0.0031439343298818034,-0.0031488868744578725,0.13572683900741475,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,0,0,48,-0.0031439343298818034,0.04187268686214951,0.017401491163222316,-0.02062431693291389,0.008203950870430835,0.007653097885338718,-0.6879330249151195,0.17239837811653183,5931.62001953125,0.0017251819066179306,0.012639527369837263,0.19402622241178827,-1.7826839334582556,5902.030029296875,-0.0009923794485743275,0.012975116435778995,0.045059653874873824,-1.0896206329855032,6027.540480840774,0.0014020952284652583,0.011000516926747875,0.03485228373266499,-0.5528746295854914,5998.671425471231,0.20597358792706796,45.88400638841154,6362.885801829114,5678.899207936511,0.11360219325256264,0.45892799589033567,126.26063755580357,0.09658444329433752,-0.022602074396895877
