Date,Open,High,Low,Close,Volume
2010-06-07,207.82268637934763,207.82268637934763,204.7514071398326,206.33822631835938,13503377
2010-06-08,206.73748175916342,207.35174577190014,203.7481145907753,204.01429748535156,15226706
2010-06-09,204.7923675295763,207.82269782174984,204.75141841313484,206.19491577148438,15242486
2010-06-10,206.7989031535626,208.3243122227601,206.21536464901246,207.8943328857422,13962908
2010-06-11,209.87019856404635,215.16302196540008,209.0511889374132,214.2518768310547,23307069
2010-06-14,215.9922599368469,219.08399996421755,214.80469466055578,217.75311279296875,15892958
2010-06-15,218.10115992911892,219.06349126685518,215.0094203835944,218.28543090820312,18992836
2010-06-16,219.08399735428034,219.62658676094165,216.03320647609866,216.6167449951172,11833071
2010-06-17,217.71217269330796,220.51726904689295,216.68841749394224,219.37066650390625,21047804
2010-06-18,221.1724306489096,223.1380561496733,215.1015614434225,215.87960815429688,38277934
2010-06-21,217.2412346503902,219.43208052155276,217.2412346503902,218.19332885742188,11792906
2010-06-22,217.65074822017613,220.06681430880406,216.41199650610562,217.81454467773438,12908863
2010-06-23,216.97503813654072,218.57209433633187,215.80794756644508,216.77027893066406,11659191
2010-06-24,216.8317293330684,218.22404016661764,214.43613790397944,215.40870666503906,18805263
2010-06-25,214.98897953092876,218.6744953658176,213.55571957626972,217.6405029296875,20325423
2010-06-28,219.90299572590988,223.588511325657,218.09094292477477,223.20973205566406,31472648
2010-06-29,223.38376886997864,223.38376886997864,217.8964376706199,218.56187438964844,14213976
2010-06-30,217.0364976869688,223.98780120081338,216.52462008952295,223.14833068847656,26637611
2010-07-01,221.9505276784433,222.43169343922673,218.36738450296042,220.36370849609375,13310905
2010-07-02,220.31250043628592,221.94026857283578,218.1216546978296,218.86900329589844,10948784
2010-07-05,219.0839666943691,219.72892879166366,217.58928329872106,218.7358856201172,6399512
2010-07-06,218.16260526893265,221.52052800809057,218.16260526893265,219.8825225830078,9255011
2010-07-07,219.90302084476923,220.06681730455725,215.19373594657495,215.71585083007812,13738578
2010-07-08,217.03646372152602,218.99183829798704,216.06389507178963,216.44268798828125,11977911
2010-07-09,217.84526645412726,218.26499486943877,215.71584420266066,216.55532836914062,12974909
2010-07-12,217.03646937018948,218.66423745746496,215.4086876149871,216.26864624023438,12563614
2010-07-13,216.47342424038482,220.6708176225007,216.47342424038482,219.9644317626953,15043285
2010-07-14,221.13149158815523,224.09016041664103,218.52091752528779,219.17611694335938,15970199
2010-07-15,219.48324277616572,221.31577004141545,218.6949451067771,219.79037475585938,13877250
2010-07-16,219.29899667312645,219.903009756066,217.0364898467479,217.6405029296875,8779539
2010-07-19,216.64743367512017,218.24448989015028,215.7670005176803,216.22769165039062,9808534
2010-07-20,216.4222339109063,218.2445103910067,214.80468932201478,215.59298706054688,6845092
2010-07-21,216.81123507698615,217.65071914568867,216.14579838911817,216.7088623046875,9824712
2010-07-22,216.70887873814465,217.21051902837516,214.49757201709903,216.83172607421875,15879834
2010-07-23,217.84526842368925,219.26827747310202,216.38128292436016,217.12863159179688,13790021
2010-07-26,217.75309612075853,218.55163109595384,215.0401492628489,215.62368774414062,9113728
2010-07-27,216.80099766380124,217.27192608400648,215.21417869038694,215.70558166503906,12133425
2010-07-28,217.65074473029148,219.8313533762148,208.436934449731,209.1023712158203,52927114
2010-07-29,210.5868123877581,210.5868123877581,206.3894189904392,206.8296356201172,46281590
2010-07-30,207.81244163626587,208.9180950154538,206.23584612498783,206.7272491455078,19242072
2010-08-02,208.0273939591409,209.21495905746593,207.08553716899306,207.73049926757812,12676917
2010-08-03,208.6723763663089,211.07820495920618,207.61790943008896,210.43324279785156,20104173
2010-08-04,210.48443647978138,211.0986868294002,207.3210355615056,208.03765869140625,18318233
2010-08-05,208.8362157895347,209.6040253907414,205.7854109391404,206.19491577148438,18308022
2010-08-06,206.57368140117734,206.8193760672783,204.44427295659193,204.77186584472656,19955917
2010-08-09,204.75139156197312,205.97990589789725,203.11338611533523,203.44097900390625,22253619
2010-08-10,202.90863543873002,205.2428032077536,201.94630395216325,202.27391052246094,19989721
2010-08-11,202.66291689244198,203.70714648161243,200.67683048403416,201.32179260253906,21917268
2010-08-12,200.6563612823265,201.32179797256777,198.6088374894169,199.1411895751953,24910354
2010-08-13,198.71122372424176,203.48193160470154,198.71122372424176,200.47207641601562,30512197
2010-08-16,200.65637553434325,203.09291603643518,199.6326203991377,200.02163696289062,14028775
2010-08-17,200.65636895308003,201.66988677705004,198.60884508189707,198.741943359375,14788743
2010-08-18,199.22310638185286,200.04210225131808,196.2234883932292,197.50318908691406,24859327
2010-08-19,197.31890524027787,201.65963363706484,197.31890524027787,200.08303833007812,20662946
2010-08-20,200.08303970307148,203.40001310151962,199.1207083364824,202.4274444580078,20996195
2010-08-23,203.1236278704157,203.1236278704157,199.75546773505968,200.02163696289062,13543428
2010-08-24,200.0216172498156,200.86110129840307,198.05600539707277,199.10023498535156,19276160
2010-08-25,198.60884010404627,200.21614732773455,197.68745780208894,198.15838623046875,18620473
2010-08-26,198.60882774009465,199.223091681778,195.54779998014698,195.83445739746094,27834839
2010-08-27,196.33611889807443,196.74561001299298,193.80742925588592,194.4319305419922,24315870
2010-08-30,194.94380708824525,197.5441439940735,193.49007263407265,194.09408569335938,11908601
2010-08-31,193.41841382871306,194.50359262545382,187.34753033145444,188.20748901367188,46605039
2010-09-01,189.40526649902418,193.24435483684303,188.57601970037916,191.68824768066406,27886811
2010-09-02,193.49006692648587,193.8278970845688,191.64730230159708,191.94418334960938,17699285
2010-09-03,192.46631773088043,192.7939106214744,189.2312422607713,189.53836059570312,14440305
2010-09-06,190.61331028111815,196.0904041101724,188.8422065956506,195.05641174316406,33928353
2010-09-07,195.53757358559443,198.54741512922897,195.12806882432423,197.03225708007812,28379708
2010-09-08,195.55804885310891,197.52366078002933,194.92332398818627,196.47943115234375,11632859
2010-09-09,197.16537321731903,198.03556926569448,195.5785539730592,196.26446533203125,10114309
2010-09-13,199.01836731686072,203.83002491741476,197.6567682651416,203.2157745361328,27474309
2010-09-14,203.8300247097338,205.36565749533838,201.54705692238218,202.32510375976562,19472955
2010-09-15,202.4991278079907,208.58024865615937,202.4991278079907,207.59744262695312,33554695
2010-09-16,207.22888777434994,207.8943381864788,204.17809689402347,204.82305908203125,18540979
2010-09-17,205.7751489840906,211.18059572131062,205.7751489840906,210.35134887695312,31955142
2010-09-20,210.6892054880048,213.75023376808502,209.07166081275747,213.22811889648438,30419766
2010-09-21,213.35094277992403,214.68182984281316,209.8804100733762,211.94839477539062,21351925
2010-09-22,211.71294138532767,213.6990279057469,207.82266656505456,208.85665893554688,25872625
2010-09-23,208.8566548364255,209.66541341656261,203.93237407437906,204.2702178955078,23030491
2010-09-24,204.75140480111526,206.59416959019006,203.13387380542414,205.08924865722656,22669074
2010-09-27,206.38943558229653,208.82597632470765,205.79564606425163,206.8398895263672,16465376
2010-09-28,206.45083603297564,207.20840826192457,203.31813333488046,204.44427490234375,19682506
2010-09-29,204.75136112550723,206.59412552150113,203.72760616504965,204.54661560058594,17790040
2010-09-30,205.1609024025728,205.1609024025728,200.26734680567563,202.1408233642578,28981699
2010-10-01,203.11337714014198,206.79889264920325,202.70387237959582,206.36892700195312,19104034
2010-10-04,207.81241324365908,210.033956976693,207.81241324365908,208.40618896484375,21163057
2010-10-05,208.02741101596948,211.26248638667832,206.5941511598759,209.63470458984375,22938984
2010-10-06,210.89392810772105,214.37469809557632,210.269440519046,213.9549560546875,28137687
2010-10-07,213.9549618233534,216.1662821387017,211.40581134504922,212.7674102783203,31547758
2010-10-08,214.31326908566155,215.97176265307073,211.00653289590392,214.9172821044922,20865341
2010-10-11,216.21745809362037,219.54466884979243,215.62368234975602,218.92018127441406,25796876
2010-10-12,218.67448758885905,218.96114503676742,214.20067415423998,216.1355743408203,13979878
2010-10-13,216.23796297051433,219.90301805520954,215.9513191695215,219.70849609375,23967306
2010-10-14,220.1077507116904,221.43863785627696,215.84892004977007,216.83172607421875,24414709
2010-10-15,217.0364804781546,218.67448592651817,212.04053857497965,213.0131072998047,11601973
2010-10-18,213.40212323901258,218.04998371867683,211.5593586904963,214.46682739257812,22209315
2010-10-19,218.0602430506116,218.8178289679986,212.78789446707324,213.8423614501953,18579617
2010-10-20,212.8185953041704,217.93738445126607,212.53193786344892,214.8763427734375,18232837
2010-10-21,215.39844683755743,222.73879319671744,214.82514565268423,221.46932983398438,37273145
2010-10-22,222.24740966381248,223.95707609085196,219.974665611821,221.50006103515625,19627279
2010-10-25,222.76953614600603,225.6155815816778,222.3600313373436,223.25070190429688,18019151
2010-10-26,223.36330536829124,225.42105296139297,222.58524488802908,224.99107360839844,15444185
2010-10-27,224.81703748433935,227.27405256961987,221.7969584352549,223.74209594726562,21946562
2010-10-28,225.10372880313943,225.41084719254636,220.02588775104695,221.54104614257812,36188021
2010-10-29,222.70807909000953,226.70072645707847,221.2338702005721,224.4586944580078,29722655
2010-11-01,229.52630541560694,230.32484043332684,223.0254562199325,223.834228515625,30509287
2010-11-02,224.28467039988948,224.28467039988948,219.14540678572845,220.0770263671875,20360675
2010-11-03,221.54100476411938,222.13478054066672,217.5790689373221,218.1216583251953,19939993
2010-11-04,220.70153757197428,226.6598113534339,220.10776174991082,226.2605438232422,24311819
2010-11-08,228.07258936359705,229.11681907443491,225.3391540803411,227.65284729003906,22364112
2010-11-09,227.73474510389227,229.42393700532892,224.6634796460466,226.9771728515625,15410057
2010-11-10,226.5983996632485,228.68685926337758,225.0627668003342,225.67701721191406,11899060
2010-11-11,226.45503221401006,227.6425974217011,220.31250162693883,221.11102294921875,12690058
2010-11-12,221.1621916706135,222.64665147862874,216.4222094998869,217.41525268554688,19131902
2010-11-15,218.49023795927565,218.6540344210008,212.57292676430615,215.95132446289062,16084932
2010-11-16,216.83175104119567,216.83175104119567,210.1875791670851,210.996337890625,19833309
2010-11-18,214.94801370927468,214.94801370927468,207.6179175881489,211.49795532226562,22776798
2010-11-19,212.12244970248676,212.12244970248676,202.11010504450488,203.98358154296875,24826481
2010-11-22,205.46803312346935,208.11955646668838,204.1780950909172,207.2595977783203,18956753
2010-11-23,205.70348103133853,205.7751419740765,199.6326114385529,203.85047912597656,33113827
2010-11-24,204.5466552955742,208.39598125451167,201.8951182257242,203.94264221191406,19703855
2010-11-25,205.16091290116728,205.3656584730512,199.22312730138933,200.5540008544922,29112802
2010-11-26,201.68013468909066,202.7857880702802,196.2132641164719,197.04251098632812,30639363
2010-11-29,198.50644222638587,205.25299853153297,197.05270801548494,204.4237518310547,23409097
2010-11-30,204.71046295932527,206.5327532562737,200.8816113471464,201.80299377441406,30483669
2010-12-01,201.6801440708352,204.21905752156837,201.28087653463027,202.45819091796875,18726828
2010-12-02,204.54665115195525,207.50530650885239,203.7378788520958,207.0343780517578,24834141
2010-12-03,207.61790684612248,209.6654170270388,204.3418823559,205.9594268798828,19641270
2010-12-06,207.9967182064602,210.89395001617297,207.41317966672224,208.8771514892578,17790259
2010-12-07,208.84643116079636,212.88002805059344,208.84643116079636,211.04750061035156,22397973
2010-12-08,209.8497159530496,210.43325448076064,207.03438242898432,208.95904541015625,16997335
2010-12-09,209.77805085321845,211.68223924021717,200.4004308107733,201.5777587890625,31716183
2010-12-10,202.048663545602,210.89391675656722,200.52325462498996,209.64492797851562,26529301
2010-12-13,209.67566833273946,214.16997015540915,206.7989111422729,213.29977416992188,16834458
2010-12-14,213.55570250541876,217.03647249765714,213.35094328944763,216.06390380859375,20081132
2010-12-15,215.8079501399767,217.85547388352816,212.12243473743723,215.7874755859375,21436026
2010-12-16,216.56555740424713,217.03648586167293,212.95168891532919,216.39151000976562,15530788
2010-12-20,213.96518897887867,218.67447316142045,213.88329076143043,216.3710174560547,15858100
2010-12-21,217.01601111400936,220.08727652863408,216.67816727130514,219.7289581298828,16089753
2010-12-22,219.65727511926684,220.107728974982,214.6511099893509,216.22769165039062,15132141
2010-12-23,216.5860439296207,217.99882937997359,215.09136025048133,216.9136505126953,14589936
2010-12-24,215.6032156849439,217.95785786014838,214.98896536425974,216.9750518798828,9452996
2010-12-27,216.68839139805516,218.83828799215308,215.224419725759,216.06390380859375,5782048
2010-12-28,216.27887876449722,216.97504093837054,213.40212191158983,214.55897521972656,8857349
2010-12-29,214.64089261651256,216.01272886486197,214.23138783080384,214.7023162841797,11184510
2010-12-30,215.48038852781468,216.16629985553595,214.2211622679916,215.23468017578125,14561753
2010-12-31,216.6371943309964,218.36734879838164,215.64415113608487,216.77027893066406,9973432
2011-01-03,218.0602372495442,218.3673692531655,215.52132400150546,216.1355743408203,10411256
2011-01-04,217.03646012040124,221.11100563752936,216.4836335042821,220.53770446777344,22021878
2011-01-05,221.13149037041242,223.17901416797392,219.08398024077786,220.27154541015625,25943243
2011-01-06,220.72198586790904,223.46565819228732,220.01560006617487,222.27810668945312,21763180
2011-01-07,221.3976701696566,222.7183199254385,216.62696233974756,218.14212036132812,17875107
2011-01-10,218.14210707001675,219.17609933474674,209.0920949326094,211.6002960205078,18478415
2011-01-11,212.9414479046596,214.72278892281216,204.46474948751074,207.5667266845703,21147094
2011-01-12,208.9795322397511,212.05079790023316,205.36566346473063,211.05775451660156,23195000
2011-01-13,210.89393729910444,212.76741381470833,207.0241369338709,207.8943328857422,24336418
2011-01-14,207.6281424388952,210.85298051521997,204.34188069779265,205.0585174560547,19111808
2011-01-17,205.36564079539167,206.3894095704724,203.1236223045386,204.3214111328125,14046519
2011-01-18,205.74440938601796,206.38938514144908,202.70385625758857,203.6968994140625,14871527
2011-01-19,204.66948294679327,205.77513622543103,199.6326058615085,200.68707275390625,23491557
2011-01-20,200.1649730234624,200.1649730234624,195.44545117737462,198.57814025878906,41343304
2011-01-21,199.63262479657325,203.2157678487209,199.22311999988503,202.04869079589844,19528676
2011-01-24,203.74810421333052,203.9119006521562,197.4008145257825,198.9364471435547,22242712
2011-01-25,200.06258822369045,201.66989555764488,195.79352024319778,196.25421142578125,20325555
2011-01-27,197.78987369769231,198.07651750760965,192.46633830914993,193.0191650390625,28105152
2011-01-28,193.4900677903687,193.6743387865094,184.68574939524967,186.93801879882812,33855702
2011-01-31,186.0883219351837,190.1833565112415,184.91100752447545,188.2279815673828,25332450
2011-02-01,189.41553743953,189.94788962262456,181.93188137086347,183.3549041748047,37898873
2011-02-02,186.32378837342986,189.98882980797475,185.7709616580476,188.63748168945312,28465716
2011-02-03,190.00929664573871,194.0019581709399,187.34753596353283,193.2648468017578,17047728
2011-02-04,193.98148463477256,193.98148463477256,186.9687439841291,188.3712921142578,20715343
2011-02-07,189.53836397765417,192.22061282481795,187.2246844748404,190.2242889404297,14586353
2011-02-08,191.58589734187464,191.58589734187464,186.5797177997609,187.3987274169922,19685333
2011-02-09,185.99615341426542,191.89298903600266,185.02358475440403,187.20419311523438,38228022
2011-02-10,186.83566774984934,188.53509702677346,181.22547497759825,184.20460510253906,28347803
2011-02-11,184.26602876613205,187.34754534639083,181.82948808319173,186.3135528564453,20012347
2011-02-14,185.52523857331224,188.01296542899345,183.06822355116242,187.30657958984375,30145949
2011-02-15,187.22470266291543,193.4491459830018,186.58996402854646,192.8144073486328,27266420
2011-02-16,192.11826627087876,194.67765446333377,192.07731715323388,193.31605529785156,11041551
2011-02-17,194.07359725115955,195.62970437218442,191.6984806273104,195.3225860595703,14091434
2011-02-18,195.7525691036234,197.17559174905116,190.828301707576,191.55517578125,15747939
2011-02-21,191.6678048669775,196.74563193708602,191.27877459652603,195.81402587890625,25629860
2011-02-22,203.11338578470145,206.67605411760508,200.50279795058512,201.6494140625,88922943
2011-02-23,201.9667818622409,205.22233205909384,201.68013806790785,203.86073303222656,31184499
2011-02-24,203.9323657310551,204.46473146835586,196.22347750018963,197.42127990722656,32903650
2011-02-25,200.79970464843845,201.11707394557965,195.44545771805548,197.84104919433594,15101417
2011-02-28,198.6498125620453,203.58433119657647,196.56135305503514,197.43154907226562,22487428
2011-03-01,199.36643707372846,203.25671204629688,198.03554993365822,202.46841430664062,12622459
2011-03-03,199.67355272607307,201.68011371583387,198.2198183694171,200.12399291992188,19518684
2011-03-04,201.60845176837077,203.6866736876762,200.26732746687924,201.1068115234375,15419957
2011-03-07,199.4483093978876,201.33202297173122,197.38032484448692,200.0523223876953,11821324
2011-03-08,200.2468990291353,203.19531751525858,200.2468990291353,201.669921875,12057689
2011-03-09,202.43773720183572,205.65233871184097,198.2198686105869,203.49221801757812,32473255
2011-03-10,203.25675105760672,203.31817473722444,201.06590481158844,201.6289825439453,9853822
2011-03-11,200.410681103642,203.70718052182994,199.04908203222425,203.12364196777344,15000438
2011-03-14,203.30787326778403,208.99996313038793,203.16455139392636,208.50856018066406,28811267
2011-03-15,204.33163989072736,214.90704802169142,202.47863803023023,212.3783721923828,56447390
2011-03-16,213.96520803011472,216.01273198826408,212.55242264955925,214.3951873779297,20605120
2011-03-17,212.79811720373368,214.74325458699695,210.48442416509084,211.06796264648438,12381790
2011-03-18,211.91768979104532,211.91768979104532,202.0077179426865,203.31813049316406,40501886
2011-03-21,204.55688284264394,204.75139111981295,200.88159078850381,202.7653045654297,15546778
2011-03-22,203.32835643162926,205.7546594528839,203.14408544315174,204.67971801757812,9793572
2011-03-23,204.72069803287764,208.16051934592318,203.89145112368354,207.46437072753906,11419987
2011-03-24,208.00695407731118,209.24570576550246,205.53970164724055,206.8603515625,11233928
2011-03-25,209.6449440962044,210.88369569265402,206.7988989087925,210.19778442382812,15392440
2011-03-28,210.1260988175177,212.19409712926597,207.67932125345138,210.01348876953125,19079527
2011-03-29,208.8464057131663,211.30342048217778,208.76450749885365,209.4094696044922,18101992
2011-03-30,210.38206759626985,212.42957791154265,209.68590534160305,211.40582275390625,12257428
2011-03-31,211.8153203543931,215.9922527367034,211.8153203543931,214.8046875,31502965
2011-04-01,214.7944298392986,218.24448782959144,211.0986635355144,212.20433044433594,18772571
2011-04-04,212.9414465452799,215.9717764459503,210.6891907602621,215.12205505371094,13111730
2011-04-05,215.50084048786346,216.831713889736,212.94143912257317,214.50779724121094,10756797
2011-04-06,213.9651905915402,215.85914155601267,212.9414355298675,213.93447875976562,9083271
2011-04-07,213.97542171135967,214.48729922746602,211.93814892389787,213.33045959472656,10163661
2011-04-08,213.3509315373909,215.17322148631365,208.9794913160998,209.64492797851562,11995738
2011-04-11,207.4131585029255,208.73379462443978,205.49873295588037,205.83656311035156,11296579
2011-04-13,205.13019920450427,209.66543659194897,204.05525762600786,209.21499633789062,19116564
2011-04-15,208.56998042487393,209.83944371917153,205.77512192286753,209.04090881347656,14174275
2011-04-18,208.68262553097364,213.90378778904164,204.87424867609883,206.6248779296875,14793743
2011-04-19,205.71374178297833,208.32432985960602,204.49547828156182,207.1367645263672,12022958
2011-04-20,208.02743799409754,210.99633086647194,206.4303814906248,210.05447387695312,10315413
2011-04-21,211.87673376702077,213.80139658514054,210.89392780321185,213.0642852783203,14934401
